country,country_isocode,country_isonum,year,gavail,wait,dur1m,dur6m,dur1y,dur5y,wrr_w1_1m,wrr_w1_6m,wrr_w1_1y,wrr_w1_5y,wrr_w2_1m,wrr_w2_6m,wrr_w2_1y,wrr_w2_5y,wrr_w6_1m,wrr_w6_6m,wrr_w6_1y,wrr_w6_5y,qualy,source,selfempl,availa,paidleave,v_eligibility,v_dur,v_amount,v_generosity
32,SE,752,2014,2,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,1,1,4,.85714287,1,.91666669,.92460316
32,SE,752,2015,2,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,1,1,4,.85714287,1,.91666669,.92460316
32,SE,752,2016,2,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,1,1,4,.85714287,1,.91666669,.92460316
32,SE,752,2017,2,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,1,1,4,.85714287,1,.91666669,.92460316
32,SE,752,2018,2,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,1,1,4,.85714287,1,.91666669,.92460316
32,SE,752,2019,2,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,1,1,4,.71428573,1,.91666669,.87698412
32,SE,752,2020,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,1,2,4,.85714287,1,.91666669,.92460316
32,SE,752,2021,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,1,2,4,.85714287,1,.91666669,.92460316
32,SE,752,2022,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,1,2,4,.85714287,1,.91666669,.92460316
33,CH,756,2010,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
33,CH,756,2011,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
33,CH,756,2012,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
33,CH,756,2013,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
33,CH,756,2014,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
33,CH,756,2015,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
33,CH,756,2016,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
33,CH,756,2017,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
33,CH,756,2018,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
33,CH,756,2019,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
33,CH,756,2020,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
33,CH,756,2021,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
33,CH,756,2022,2,2,0,2,2,2,0,4,4,4,0,4,4,4,0,0,0,0,3,1,0,2,1,.71428573,.4375,.5,.55059522
34,TR,792,2010,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
34,TR,792,2011,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
34,TR,792,2012,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
34,TR,792,2013,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
34,TR,792,2014,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
34,TR,792,2015,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
34,TR,792,2016,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
34,TR,792,2017,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
34,TR,792,2018,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
34,TR,792,2019,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
34,TR,792,2020,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
34,TR,792,2021,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
34,TR,792,2022,2,1,0,3,3,3,0,2,2,2,0,3,3,3,0,3,3,3,4,2,1,1,4,.85714287,.8125,.5,.72321433
35,GB,826,2010,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
35,GB,826,2011,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
35,GB,826,2012,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
35,GB,826,2013,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
35,GB,826,2014,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
35,GB,826,2015,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
35,GB,826,2016,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
35,GB,826,2017,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
35,GB,826,2018,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
35,GB,826,2019,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
35,GB,826,2020,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
35,GB,826,2021,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
35,GB,826,2022,2,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,.71428573,1,.25,.65476191
